# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
96100 1.90753 -1.5002
96200 0.450463 -0.111165
96300 1.79992 -0.221659
96400 -0.876641 -0.0522101
96500 -0.395899 0.21711
96600 1.02242 -0.514406
96700 1.33513 -0.397531
96800 1.28367 0.452922
96900 -1.26176 0.493135
97000 -1.55489 -0.414042
97100 0.983559 -0.977184
97200 0.609089 1.07069
97300 -2.59726 0.134388
97400 0.219773 0.33444
97500 -0.210708 0.528332
97600 1.27554 -1.81383
97700 1.45369 -1.49472
97800 0.407713 -0.346062
97900 -0.105534 -0.930346
98000 0.346875 0.894743
98100 0.128012 -0.970399
98200 -0.260142 -1.41468
98300 0.606058 -0.221068
98400 0.388412 1.13392
98500 0.123717 0.909702
98600 -0.636704 -1.52982
98700 -0.498741 -0.0799676
98800 -0.717576 1.88054
98900 -0.433338 0.827542
99000 1.22346 0.127776
99100 2.08605 -2.91148
99200 0.544972 0.772405
99300 -0.526002 -0.647784
99400 -0.29562 0.398722
99500 -0.093736 -0.250063
99600 0.984067 -1.23634
99700 0.443551 -0.9322
99800 1.63332 1.57417
99900 -0.509824 -0.517731
100000 -0.480326 -1.1603
100100 0.801278 -0.924115
100200 0.15611 3.01839
100300 -0.898874 -0.300419
100400 -1.23304 0.724099
100500 0.267579 -0.392356
100600 0.149434 -1.53455
100700 1.25889 -2.05365
100800 0.0584926 0.821252
100900 0.0218646 0.633291
101000 -0.0570011 0.436259
101100 0.801225 -1.88252
101200 1.00724 0.188638
101300 -0.648399 -1.34549
101400 0.84121 -0.385227
101500 0.217026 -0.55902
101600 0.338949 0.154934
101700 -1.54287 -0.0747908
101800 -1.17804 0.492913
101900 0.578122 1.0531
102000 0.388075 0.544549
102100 0.655816 0.0809711
102200 1.64974 0.263803
102300 0.677856 0.110966
102400 -0.731484 -1.69705
102500 -0.633159 -0.961357
102600 0.543261 -0.490837
102700 0.0513565 1.50575
102800 0.564568 -0.78097
102900 1.65271 -1.1245
103000 0.276675 -0.54965
103100 0.658901 0.101578
103200 -1.99621 -0.277392
103300 1.59131 2.20713
103400 -0.821302 0.288072
103500 0.156245 -1.57474
103600 -0.847674 -1.42946
103700 -0.129907 0.0717188
103800 0.0927205 -0.153488
103900 0.235215 0.465385
104000 0.849632 -0.290548
104100 0.903835 1.45938
104200 -1.25415 -1.7716
104300 0.676915 -0.560396
104400 1.11229 -0.0666613
104500 0.19698 -0.716838
104600 1.27708 -0.313836
104700 -1.02938 -0.224416
104800 -0.597505 -0.191654
104900 -0.78083 -0.41873
105000 2.2573 0.791086
105100 0.836638 0.892055
105200 -1.46296 -0.188516
105300 0.166147 0.960429
105400 0.19405 -1.53697
105500 -0.384796 0.12632
105600 0.162197 -0.332385
105700 0.587581 -0.406366
105800 0.291101 0.258358
105900 0.127167 -2.03583
106000 0.342811 0.275379
106100 1.26171 -0.747201
106200 0.269807 0.742022
106300 -0.544102 0.865543
106400 0.00328577 -0.735476
106500 0.697736 -0.754108
106600 -0.700449 -0.0642761
106700 0.327885 0.138405
106800 0.653152 -0.337102
106900 -1.07149 0.222597
107000 -0.395779 0.0488976
107100 0.602476 -1.11246
107200 0.808285 -0.40725
107300 0.0914497 0.949415
107400 1.46755 0.122737
107500 -0.316854 -1.44663
107600 -0.553772 -0.32168
107700 -0.147949 0.267072
107800 -0.40665 -0.877793
107900 1.7868 -0.590358
108000 0.639778 0.459266
108100 0.554139 -0.945768
108200 -1.4711 0.614622
108300 0.49416 0.305932
108400 -0.326619 1.70836
108500 1.31618 -0.359774
108600 0.0525604 -1.30959
108700 -1.28771 -0.987207
108800 -0.543959 -0.312588
108900 2.53415 -0.579358
109000 0.520881 1.16383
109100 -0.911441 0.149659
109200 -0.0975805 -0.294105
109300 -0.27754 0.213223
109400 0.922446 -1.57391
109500 1.9851 -1.04684
109600 0.511078 -0.148979
109700 -0.442742 0.820466
109800 -1.51332 1.06458
109900 -1.58234 -0.878818
110000 0.528845 -1.00381
110100 1.15256 0.677452
110200 1.38703 0.390638
110300 -0.0817433 -0.618628
110400 0.217405 -0.759118
110500 -0.901026 -0.659571
110600 0.0245558 0.202975
110700 -0.426251 1.06225
110800 0.491544 -0.116803
110900 0.964245 -1.4683
111000 1.83663 -1.29232
111100 0.253765 -0.876752
111200 -1.36633 0.0801082
111300 0.024202 1.04631
111400 1.26043 0.756365
111500 -1.01667 0.455599
111600 0.786827 -0.547387
111700 0.0290951 -0.417627
111800 -1.51145 0.248517
111900 0.686841 -0.643281
112000 2.5414 -0.492355
112100 -0.0422329 0.977181
112200 -2.69857 0.850317
112300 -0.275242 -0.942583
112400 1.76408 -1.39359
112500 1.68065 -0.846272
112600 1.75679 -1.13838
112700 -0.407934 1.35261
112800 -1.00086 0.604965
112900 -0.955497 -1.53133
113000 0.106749 -0.191692
113100 0.840867 0.782034
113200 -0.885389 0.187921
113300 1.58498 0.248955
113400 -0.133187 -0.644708
113500 -1.52612 -1.62432
113600 -0.447472 0.53929
113700 0.577234 2.06845
113800 0.116694 0.735476
113900 1.23679 -3.11494
114000 2.20018 -1.90227
114100 -0.988094 -0.130539
114200 -0.787772 0.400539
114300 1.11981 0.00116347
114400 0.400712 0.454522
114500 0.366402 0.639411
114600 -0.204196 0.0663073
114700 -1.75676 -1.16476
114800 0.487173 -1.11211
114900 2.30357 -0.590446
115000 0.123524 1.59311
115100 -1.51754 2.21817
115200 -1.3559 -0.11591
115300 -1.25361 -1.56267
115400 1.94917 -0.275805
115500 2.5295 -1.0797
115600 1.10809 -1.0946
115700 -0.0177346 0.479183
115800 0.561698 -0.467449
115900 -0.806228 0.193445
116000 -1.52332 -0.742924
116100 -0.0891699 0.4679
116200 1.8431 0.518965
116300 0.914347 0.292834
116400 -0.00509981 -1.19166
116500 -0.641877 -0.810446
116600 -1.13095 0.689853
116700 -1.34186 2.2645
116800 0.261891 0.599233
116900 1.34754 -2.24827
117000 1.63129 -2.12716
117100 1.70578 -0.244379
117200 -1.42748 -0.0220759
117300 -0.182887 -1.18336
117400 0.531086 0.207007
117500 0.460927 1.78465
117600 -1.44118 -0.295631
117700 0.0839639 -0.0559568
117800 1.94871 -2.31921
117900 0.616523 -0.796051
118000 0.912653 2.25656
118100 -1.45923 0.593401
118200 -2.39651 0.219976
118300 -0.627486 0.139046
118400 1.10582 -0.652018
118500 1.25479 -1.16972
118600 1.31013 -0.556606
118700 0.717964 -0.584797
118800 1.4433 -0.232206
118900 -1.17568 0.924286
119000 -0.642916 0.396221
119100 -1.04378 -1.64326
119200 2.64349 -0.370592
119300 0.899542 -0.0986125
119400 -0.422591 -0.0656965
119500 -0.473094 -0.563368
119600 -0.956702 0.294826
119700 -1.60972 1.19316
119800 0.467936 1.12547
119900 1.90919 -0.284868
120000 0.215774 -1.34259
120100 0.30389 -0.872595
120200 1.0772 -0.853166
120300 -0.00518596 -0.175044
120400 -1.86004 0.945853
120500 0.959506 -0.302396
120600 1.32715 -0.7786
120700 0.356852 -0.400883
120800 0.675262 -0.649072
120900 0.513441 0.137624
121000 0.225955 0.740212
121100 -1.14239 0.0620873
121200 -1.4761 0.932077
121300 -0.38872 -0.457991
121400 1.3404 -1.14823
121500 0.0586381 0.177805
121600 0.116414 -0.765433
121700 1.19778 -0.89578
121800 -0.492291 0.325172
121900 -0.104218 1.6694
122000 0.098322 -0.523469
122100 0.105285 -0.964001
122200 0.228143 -1.48763
122300 0.922367 0.0522392
122400 0.808183 -2.55374
122500 -0.22856 1.85377
122600 -0.2399 1.39527
122700 0.247936 -0.0803652
122800 -1.1878 -0.314065
122900 -0.466692 -0.494258
123000 0.423241 0.0789066
123100 1.25973 0.301605
123200 1.75205 -0.463819
123300 -0.160832 -0.517483
123400 -1.30359 -0.0895171
123500 -0.532468 -0.447089
123600 -0.546926 0.42122
123700 0.708079 -0.228582
123800 1.75758 -1.66529
123900 1.79138 0.955658
124000 -0.271941 -0.362081
124100 -1.49897 -0.346017
124200 -0.0293001 0.924013
124300 -0.541629 -0.315209
124400 0.820445 0.0168398
124500 0.735011 0.0131715
124600 -0.60678 -0.724987
124700 -0.0580421 -0.424243
124800 0.530258 -1.52454
124900 0.691327 1.40433
125000 -0.673681 0.467468
125100 -0.636874 0.151172
125200 1.05326 -0.148406
125300 0.167083 -1.40191
125400 0.781514 -0.953188
125500 0.404402 -0.613264
125600 0.0279897 0.630853
125700 0.164739 0.40757
125800 -1.65204 0.309469
125900 0.00750495 -0.432159
126000 0.220571 -0.205559
126100 1.17571 -0.468173
126200 0.740606 -0.151503
126300 0.308506 -0.193702
126400 -0.333094 -0.164447
126500 -0.126946 0.989444
126600 -0.341288 0.426439
126700 -0.0339747 -1.03999
126800 0.975541 0.438966
126900 0.539124 -0.783179
127000 1.60956 -1.57403
127100 -0.0563131 -0.870528
127200 -2.6367 1.50397
127300 -0.57982 0.517607
127400 1.24001 0.423841
127500 0.488401 -1.46772
127600 1.12006 0.608542
127700 0.535136 -1.18128
127800 -0.12115 -0.904407
127900 -0.885751 2.36396
128000 -0.599101 -1.34258
128100 -0.372426 -0.788429
128200 0.468245 1.76087
128300 0.418977 -0.412334
128400 0.412259 -0.916159
128500 0.653799 -2.1196
128600 1.78064 0.0935838
128700 -1.45494 1.17201
128800 -0.480905 1.32308
128900 0.0254231 0.241334
129000 -0.632818 -0.523639
129100 0.69865 -0.943417
129200 2.04788 -1.18682
129300 0.0849451 -0.0448975
129400 -2.71931 0.237652
129500 0.56827 -0.56848
129600 0.363427 1.23083
129700 -0.176422 0.895372
129800 0.579328 -0.608857
129900 2.38759 -1.23394
130000 0.253009 -1.72808
130100 0.53276 0.500476
130200 -0.1998 0.964257
130300 -1.73946 -0.603813
130400 0.280915 0.535953
130500 -0.449525 1.20396
130600 0.129821 -1.15456
130700 1.98161 -2.02453
130800 1.235 -0.293703
130900 -0.867872 2.17831
131000 -0.505749 0.845824
131100 -0.991442 -0.730961
131200 -0.122108 0.319506
131300 -0.27579 -0.957308
131400 0.937015 -2.55547
131500 2.85736 -0.629061
131600 -1.01234 -0.363392
131700 -1.25787 -0.0311349
131800 0.379942 1.59438
131900 0.310879 0.507301
132000 -0.337505 1.32116
132100 0.261325 -1.16002
132200 1.20307 -0.902955
132300 0.313201 -1.11228
132400 -1.38238 -0.544252
132500 0.438547 -0.0842999
132600 0.347735 1.55194
132700 -0.593469 0.795781
132800 0.211447 -0.706923
132900 -0.79856 0.295722
133000 2.38535 -1.69276
133100 1.70194 -1.27909
133200 -0.0316576 0.989307
133300 -0.498721 0.177808
133400 -0.862722 0.20529
133500 -0.484148 0.686926
133600 -0.700008 -0.890467
133700 0.92066 -1.2156
133800 0.652793 -0.0781502
133900 1.1302 0.382054
134000 0.158437 0.0142921
134100 -0.92017 0.409099
134200 -1.51128 0.915319
134300 -0.354265 0.174614
134400 0.863166 -0.855573
134500 1.74085 -1.84533
134600 0.549788 -1.31024
134700 -0.781438 0.0417283
134800 0.0748907 -0.498534
134900 -0.408632 1.3282
135000 -1.11186 0.134575
135100 0.981285 0.947609
135200 0.683943 -0.719604
135300 0.880217 -0.513387
135400 -0.636802 -0.913687
135500 0.382439 1.06671
135600 -0.663856 0.9508
135700 0.804364 -0.86615
135800 -1.14251 -0.12423
135900 -0.730548 -0.236411
136000 1.18619 0.249533
136100 1.52324 -0.861376
136200 0.281949 0.00908114
136300 1.55811 -0.726186
136400 0.0194595 -0.232379
136500 -1.68801 1.48842
136600 -0.345938 0.825681
136700 0.669336 -1.24678
136800 -0.0477463 -0.652113
136900 -0.590912 0.112015
137000 0.927651 -1.4059
137100 0.711649 0.487407
137200 -0.769691 1.39992
137300 -0.579608 -0.772906
137400 -0.177158 1.01423
137500 0.359662 -0.446183
137600 0.406656 -0.789143
137700 -0.336369 -1.85906
137800 -0.0583775 -0.590793
137900 -0.069555 -1.58859
138000 -0.187116 1.05064
138100 -0.128764 1.86254
138200 -0.0352157 0.290323
138300 1.00082 -1.63346
138400 1.06725 -0.501023
138500 0.776305 0.0102179
138600 0.459514 0.893274
138700 -1.9156 0.0438007
138800 -1.70164 0.66917
138900 0.896982 0.695207
139000 0.4186 -1.42302
139100 0.400028 0.198619
139200 1.62035 0.602188
139300 1.17127 0.869019
139400 -0.0584347 -0.891802
139500 0.0486746 -0.805915
139600 -0.45158 0.429403
139700 -0.685529 0.818203
139800 0.465456 -0.115566
139900 1.69709 -1.23599
140000 -0.246793 -1.90147
140100 -0.810794 -0.196631
140200 -1.20966 0.39813
140300 -2.17086 1.79148
140400 0.878278 0.062824
140500 1.77117 -0.306775
140600 0.27467 -0.10671
140700 -1.32399 -1.80581
140800 -1.67087 -1.16525
140900 2.01951 -0.929615
141000 1.86697 -0.183607
141100 -1.35552 -0.58142
141200 0.0939481 0.8232
141300 -0.041223 0.80838
141400 0.650645 0.648867
141500 0.927642 -2.32073
141600 -0.483155 -0.703318
141700 0.691884 1.88494
141800 0.100999 3.04286
141900 -1.10543 0.471495
142000 -0.543788 -1.47828
142100 0.717865 -1.51325
142200 1.30571 0.407904
142300 -0.146724 1.45136
142400 0.756747 -0.797915
142500 0.596366 -2.05685
142600 0.700953 0.479406
142700 0.409745 2.82696
142800 -0.681786 -0.516936
142900 0.60094 -1.47822
143000 0.747281 -2.01367
143100 0.2024 -0.445527
143200 -1.08592 0.667574
143300 -2.23064 0.525655
143400 -0.0297627 0.425819
143500 1.12413 1.56195
143600 0.254561 -0.659132
143700 -0.252658 -1.52124
143800 0.199232 -0.118482
143900 -0.426213 -0.385834
144000 0.0808019 -0.537781
144100 0.480099 -0.181367
144200 -0.425949 0.527916
144300 -0.465516 -0.992646
144400 -0.626043 0.358064
144500 1.23297 -0.828326
144600 2.41406 -1.13107
144700 0.060428 0.414894
144800 -0.506353 -0.0081745
144900 -0.876643 1.33744
145000 -0.624542 1.13625
145100 -0.0988548 -0.415502
145200 0.599094 -0.215113
145300 1.02075 -0.688598
145400 0.269781 -0.876101
145500 -0.497237 1.12441
145600 -0.291708 -0.14608
145700 -1.26242 0.189243
145800 1.62879 1.01458
145900 1.116 -0.388857
146000 1.57718 0.249564
146100 0.173062 -0.419483
146200 0.207893 -0.763273
146300 -0.573455 -1.65859
146400 -0.199801 0.484985
146500 -1.08394 0.321097
146600 -0.0836866 0.39189
146700 0.464874 0.16041
146800 -0.465919 -0.482289
146900 1.16211 -0.265937
147000 0.431648 0.79387
147100 -1.78175 -0.484908
147200 -0.9541 0.37472
147300 0.280837 -1.38155
147400 0.355265 -0.478752
147500 -0.0320352 -0.94943
147600 -0.171067 -0.351234
147700 0.527468 -0.83873
147800 1.09437 1.43184
147900 1.41568 -0.663731
148000 -0.113306 0.0239655
148100 0.219289 1.65698
148200 -0.69937 -0.0345254
148300 -1.19183 -0.308322
148400 -0.0987839 -0.831294
148500 1.29274 0.112708
148600 -0.891264 0.589701
148700 0.209348 1.46313
148800 0.175247 -0.682167
148900 0.641835 1.05464
149000 0.815851 0.00352889
149100 0.582902 -0.75064
149200 0.940269 0.108487
149300 0.256524 -1.3726
149400 -0.229392 -1.09736
149500 0.206466 0.184077
149600 -0.157761 0.497478
149700 -0.804456 -1.52188
149800 -0.857284 1.06296
149900 0.388035 0.250158
150000 1.86894 -0.117787
150100 0.110547 0.799248
150200 -0.97535 0.274646
150300 -1.27689 0.297366
150400 -0.542995 -0.0944311
150500 -0.588312 -1.31995
150600 0.189378 -1.19939
150700 1.24612 -1.14184
150800 -0.52167 1.14722
150900 0.307997 0.59114
151000 0.655237 -1.00423
151100 1.03654 -0.941541
151200 -0.018702 0.181037
151300 0.0402802 1.7812
151400 0.391424 -1.41813
151500 -0.151483 0.276541
151600 -1.05934 -0.728172
151700 -1.06518 0.371395
151800 -0.46707 0.374424
151900 0.743776 0.468465
152000 0.391548 -0.284679
152100 0.69921 -0.0585601
152200 1.31167 0.308589
152300 -0.0421476 0.709819
152400 0.799803 0.283604
152500 0.716458 -1.18884
152600 -0.576059 -1.06069
152700 -0.327353 -0.317244
152800 0.129009 0.106257
152900 0.418262 -0.134723
153000 0.151929 0.0631535
153100 -0.693813 0.615279
153200 0.451722 1.53961
153300 -0.65233 0.816767
153400 0.240375 -1.01296
153500 -0.692509 -0.856998
153600 0.575561 -0.559018
153700 0.39969 -0.042295
153800 0.297432 -0.135407
153900 -0.563409 -0.082632
154000 0.535089 -1.07472
154100 -0.267862 -0.98262
154200 0.372037 -1.23723
154300 0.830899 0.768882
154400 0.506916 0.851068
154500 0.353771 0.0951417
154600 -1.20251 -0.175775
154700 0.163089 0.0181945
154800 -1.39201 -0.261338
154900 -0.153133 0.706137
155000 0.815844 -0.534034
155100 0.355768 1.12164
155200 0.314229 -0.582089
155300 0.469521 0.0826378
155400 0.0762624 -0.896453
155500 0.441871 -0.101399
155600 0.147622 0.926308
155700 0.701705 -0.447356
155800 0.306595 0.0265525
155900 -0.0482324 -0.194444
156000 -0.969456 -0.636626
156100 -0.0492028 -1.09233
156200 1.43671 0.33126
156300 -0.7265 1.15009
156400 0.000908211 -0.703146
156500 -0.13629 -0.118961
156600 -0.436317 0.496315
156700 -1.80798 0.723695
156800 1.86246 -1.37936
156900 0.175443 -1.0286
157000 0.360202 1.97742
157100 -0.417012 -0.147762
157200 -0.148082 -0.229645
157300 1.1688 -0.735305
157400 -0.633695 -0.73646
157500 1.22854 -0.323865
157600 0.74021 0.125948
157700 0.0513734 0.479174
157800 -0.872127 -0.788489
157900 0.305545 0.890748
158000 -0.730078 -1.52185
158100 0.215725 -0.951545
158200 -0.436425 1.04312
158300 1.52909 1.66061
158400 0.554158 -1.00317
158500 -1.3193 -0.608796
158600 -0.949966 0.835601
158700 0.186532 -0.00988877
158800 0.00414167 -0.743383
158900 1.37191 -0.240452
159000 1.09913 0.879182
159100 -0.437127 -0.256021
159200 0.411375 -1.75728
159300 -0.086727 -1.39225
159400 -0.304837 0.729368
159500 0.92764 1.17935
159600 0.922907 0.306869
159700 0.190292 0.122727
159800 -1.77943 -1.13979
159900 -0.355943 0.591149
160000 1.31635 -0.507119
160100 -0.829771 0.806892
160200 0.242052 0.294476
160300 0.320194 0.365729
160400 0.241183 0.58144
160500 0.301281 -1.54582
160600 0.00266849 -1.9003
160700 1.24729 0.415754
160800 0.332262 -0.909384
160900 -1.15334 0.140412
161000 -0.393634 0.741407
161100 2.12261 -1.42026
161200 -0.522869 -0.559141
161300 -1.76177 -0.405291
161400 0.276336 1.09567
161500 -0.00505632 -0.487962
161600 0.672851 -0.115138
161700 -0.262166 0.34327
161800 -1.54192 1.14191
161900 -0.261716 -1.18482
162000 0.00443816 -1.28576
162100 1.77137 -0.0815436
162200 0.950408 1.35657
162300 0.234473 -1.22879
162400 0.435214 0.262982
162500 1.3582 -0.0924061
162600 0.719414 -0.950106
162700 0.660348 0.157825
162800 -1.25004 -0.0977722
162900 0.0922504 1.37062
163000 -0.354099 0.78758
163100 0.295863 -0.783089
163200 -0.0482253 -0.753044
163300 -0.0347397 1.01872
163400 0.1067 1.38373
163500 0.0472575 0.412388
163600 0.633345 -0.379534
163700 -0.258542 -1.28654
163800 -0.634376 -1.08648
163900 1.16947 -1.16411
164000 -0.104979 -1.8084
164100 0.84424 -0.957758
164200 0.454717 -0.564475
164300 -0.212126 1.3535
164400 -0.845614 0.322648
164500 -0.576334 -0.360819
164600 0.686024 -0.782976
164700 0.532657 0.532564
164800 -1.21204 -0.726758
164900 -0.0715821 0.484503
165000 -1.46867 1.46236
165100 -0.839257 -0.836486
165200 1.69652 -0.400382
165300 0.687943 0.0344101
165400 1.58944 -0.0058507
165500 0.627613 -0.968615
165600 1.58091 -0.889503
165700 0.0396104 -0.16344
165800 1.20854 0.48684
165900 -1.16669 -0.111234
166000 -0.214616 0.14737
166100 -0.190495 -0.149459
166200 0.389306 0.879158
166300 0.782401 -0.883684
166400 0.405935 1.21132
166500 -1.19981 0.361182
166600 -0.355718 0.675308
166700 1.50355 0.593195
166800 -0.915256 -0.913422
166900 0.594937 -0.995223
167000 0.342221 -2.02948
167100 0.208355 -0.551851
167200 0.29206 -1.47465
167300 0.396001 -2.37566
167400 -0.094098 0.595679
167500 -0.525264 1.61673
167600 0.494974 0.294225
167700 0.592279 -1.46186
167800 -1.2532 -0.32014
167900 0.399772 0.872288
168000 -0.0815154 -0.0415618
168100 -1.28585 0.773555
168200 -1.35043 -0.0894177
168300 -0.657552 -0.357526
168400 1.19363 -0.775298
168500 2.26697 -0.464858
168600 0.976608 -0.405165
168700 1.95249 0.821922
168800 1.20164 -0.276885
168900 -0.285386 -0.512326
169000 -1.0031 0.0867426
169100 1.05362 0.0980405
169200 0.57023 -0.0246693
169300 0.0945514 -1.53063
169400 -1.16691 1.17051
169500 1.20834 0.524427
169600 -1.3479 0.0294895
169700 -0.728366 0.645257
169800 0.639887 0.105052
169900 2.17456 0.482721
170000 0.823638 0.178758
170100 -0.179323 -1.73009
170200 -0.674656 -2.01173
170300 0.190671 -1.06496
170400 -1.00765 -0.728177
170500 0.126155 -0.627916
170600 0.305204 -0.771132
170700 2.37445 1.3334
170800 -0.185821 -0.329645
170900 -1.07058 0.471344
171000 -0.346368 -0.917117
171100 0.441287 0.557821
171200 -0.816196 0.920329
171300 -0.317004 -0.0272867
171400 -0.659276 -0.841556
171500 -0.392441 -0.805664
171600 0.651137 -1.01235
171700 0.857622 -0.0632275
171800 0.955393 0.0743517
171900 1.68096 0.147214
172000 1.63504 0.697349
172100 -0.477029 -0.349502
172200 0.339707 -0.862057
172300 0.772343 -0.201177
172400 -0.560115 -0.928745
172500 -0.614261 -0.608131
172600 1.12107 1.16079
172700 -0.69305 1.30628
172800 0.270114 -0.621979
172900 -0.584923 0.191634
173000 1.26806 1.67124
173100 0.651953 -0.325285
173200 0.677322 -0.120495
173300 -0.271715 -0.415154
173400 -0.576709 -3.15197
173500 1.02253 -0.575191
173600 -0.348526 0.529844
173700 -0.587246 -1.69744
173800 0.350019 -0.988334
173900 1.59966 0.166979
174000 0.359353 0.112046
174100 -1.22114 -0.302068
174200 -0.73272 0.0433755
174300 0.586286 0.0221753
174400 0.256715 0.417973
174500 -0.357907 -0.491151
174600 -1.0465 -1.06106
174700 0.287824 -0.669729
174800 0.196669 0.622778
174900 1.21039 0.277096
175000 1.12985 0.0869591
175100 0.0101367 0.266012
175200 1.39048 0.984436
175300 1.22687 -2.03397
175400 0.306284 -0.854739
175500 -0.333709 0.0840509
175600 0.514257 0.584088
175700 0.203288 0.228677
175800 -0.0755357 0.364889
175900 -1.3829 -0.712838
176000 1.13372 -0.337656
176100 1.19209 1.36536
176200 -0.527192 -0.322731
176300 1.39751 0.654951
176400 1.47312 -0.0364326
176500 -0.577734 -1.06074
176600 -1.30166 -1.81156
176700 -1.02646 -0.133593
176800 1.15576 -0.166699
176900 0.902018 -0.358092
177000 0.717602 -0.983988
177100 -0.630863 -1.57644
177200 -0.17234 -0.155834
177300 -0.0503996 -0.00601979
177400 0.0907964 0.56899
177500 -0.437768 0.730263
177600 -1.3024 -1.08046
177700 0.271145 -0.880799
177800 0.533348 -0.855773
177900 -0.32733 -0.592297
178000 0.829885 -0.148783
178100 0.820498 -0.196186
178200 0.493228 -0.0399346
178300 -0.692708 1.23292
178400 2.3103 -0.097073
178500 0.683255 -0.561623
178600 0.98646 -0.431406
178700 -0.0271311 -0.0268868
178800 -0.150961 0.536634
178900 1.31226 1.46061
179000 -0.0664334 -1.01728
179100 -1.22782 0.729129
179200 0.402705 0.460126
179300 0.833027 -0.996138
179400 0.592349 -0.24279
179500 1.78626 -0.137996
179600 0.0293773 -0.571323
179700 -1.80757 0.362405
179800 -0.497846 -0.645884
179900 -0.103758 -1.16227
180000 -0.46986 -2.16737
180100 2.82954 -0.234632
180200 0.352557 -1.51284
180300 -0.255799 -1.24703
180400 -0.988879 0.0431936
180500 -0.0502924 1.54931
180600 0.112482 -0.127035
180700 -0.582765 0.952362
180800 1.29535 1.27686
180900 -0.223123 -2.14607
181000 0.961413 -2.63413
181100 -0.180121 -0.443795
181200 -0.252203 0.579917
181300 1.13728 0.611729
181400 0.331132 1.48684
181500 0.6086 0.357304
181600 1.67469 -0.952836
181700 1.0081 -0.891972
181800 1.33704 -0.0451705
181900 0.288542 0.0597967
182000 0.718767 -0.260329
182100 -0.421407 0.161228
182200 -2.09444 0.895467
182300 0.4083 -0.974002
182400 1.26421 -0.389068
182500 0.767027 0.300285
182600 1.54253 0.0741086
182700 -0.461792 -0.315842
182800 -1.48213 -0.660339
182900 -0.947261 -0.376238
183000 0.168011 -1.0718
183100 0.57111 -1.10585
183200 0.744352 -1.68058
183300 -0.298974 -1.50837
183400 0.680507 -1.38383
183500 -0.851944 -0.00969419
183600 0.45671 0.433685
183700 0.690468 0.586722
183800 0.448311 0.998798
183900 0.02485 0.212807
184000 0.421366 -0.745672
184100 0.728628 -1.14833
184200 -0.529167 -0.492201
184300 -1.11664 0.638352
184400 0.71661 0.181938
184500 0.981053 1.24148
184600 1.03361 -0.0437244
184700 1.86775 -0.308145
184800 1.142 -0.799279
184900 0.763739 -0.423811
185000 0.464547 -0.535655
185100 -0.598264 0.383458
185200 0.817097 0.734769
185300 -1.79048 -2.21313
185400 -0.173852 -1.56886
185500 0.758673 0.243036
185600 1.212 1.38227
185700 0.771634 -0.0302459
185800 0.607261 1.15696
185900 0.0630659 0.234079
186000 -0.890131 -1.66773
186100 -1.35634 -1.84318
186200 -0.0128519 -1.0986
186300 0.524262 -1.2355
186400 0.613349 -0.170455
186500 0.173345 0.830266
186600 0.318163 -1.85667
186700 0.0906 -0.0776892
186800 1.04331 0.904125
186900 1.17723 0.0383109
187000 2.41675 0.413344
187100 -0.252786 -0.411749
187200 -2.37661 -1.26796
187300 -0.486362 -1.44986
187400 -0.194127 -0.384166
187500 0.629332 1.37036
187600 0.981182 0.932808
187700 0.255137 0.4298
187800 1.12836 -0.123414
187900 1.63976 -0.545456
188000 0.748996 -0.659345
188100 -0.445497 -0.609769
188200 -0.0469064 -0.104741
188300 -0.119771 -0.479713
188400 0.55381 -1.80603
188500 -0.913853 -0.66354
188600 -0.113097 -0.905449
188700 0.145556 -0.9538
188800 1.90679 0.72151
188900 0.790232 1.20569
189000 0.0874488 1.10928
189100 0.233182 -0.0319419
189200 -1.42447 -0.409011
189300 -1.21654 -1.59117
189400 -0.0506162 -1.90306
189500 -0.457515 -1.42045
189600 2.81039 0.178237
189700 0.675725 0.460411
189800 0.0570986 -0.308699
189900 0.624593 0.513444
190000 0.606544 -0.367807
190100 1.59087 0.855307
190200 0.811435 -0.134172
190300 0.702514 -1.93458
190400 -1.07206 -0.725911
190500 -1.07895 0.274916
190600 -1.55776 0.1819
190700 0.393154 -0.0363364
190800 1.07621 1.08893
190900 2.91337 0.533983
191000 1.52123 -0.388762
191100 0.115442 -0.147043
191200 0.981172 -1.63118
191300 -0.497044 -0.0163261
191400 -0.513072 -1.68275
191500 -0.16113 0.352539
191600 0.174809 -0.817743
191700 0.403941 -0.976157
191800 0.571077 -0.951161
191900 -0.0829676 -0.503766
192000 -1.33234 0.821585
192100 0.894989 1.43618
192200 1.05246 -0.610766
192300 -0.80464 -0.498821
192400 -0.0259795 -0.861044
192500 1.56323 -1.95766
192600 -1.41583 -1.54954
192700 1.83215 -1.00439
192800 0.2108 0.0304088
192900 -0.305533 0.225727
193000 0.629195 0.355862
193100 0.679413 0.754648
193200 1.75108 -2.07468
193300 0.306334 -0.396332
193400 0.911215 1.45049
193500 0.220568 0.360963
193600 -0.112262 -0.389164
193700 -1.35534 0.848749
193800 -1.07387 -0.734087
193900 1.23088 -1.10305
194000 1.70777 0.285159
194100 1.11508 -2.07555
194200 1.76284 -0.163376
194300 0.453899 0.878707
194400 2.2479 0.726027
194500 -0.769226 -0.690593
194600 -0.616937 0.128795
194700 -0.300257 -0.418717
